season,week,pa_team,ya,int,sk,sfty,pbk,pa,pa_tds,fr,d_td,blkk,YA100,YA199,YA299,YA349,YA399,YA449,YA499,YA549,YA550,PA0,PA1,PA7,PA14,PA18,PA28,PA35,PA46,fpts
2019,2,CLE,262.0,0.0,4.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.0
2019,2,DAL,255.0,0.0,1.0,0.0,0.0,21.0,3.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0
2019,2,DEN,273.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
2019,2,DET,424.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5.0
2019,2,GB,421.0,2.0,1.0,0.0,0.0,16.0,2.0,2.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9.0
2019,2,HOU,281.0,0.0,4.0,0.0,0.0,12.0,1.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.0
2019,2,IND,243.0,0.0,4.0,0.0,0.0,17.0,2.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0
2019,2,JAX,263.0,0.0,4.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.0
2019,2,KC,307.0,2.0,3.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10.0
2019,2,LA,244.0,1.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.0
2019,2,LAC,339.0,2.0,0.0,0.0,0.0,13.0,2.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7.0
2019,2,LV,467.0,0.0,2.0,0.0,0.0,28.0,4.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-2.0
2019,2,MIA,379.0,0.0,2.0,0.0,0.0,31.0,4.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2.0
2019,2,MIN,335.0,0.0,2.0,0.0,0.0,21.0,3.0,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6.0
2019,2,NE,184.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,35.0
2019,2,NO,380.0,0.0,3.0,0.0,0.0,27.0,3.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.0
2019,2,NYG,388.0,0.0,3.0,0.0,0.0,28.0,4.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.0
2019,2,NYJ,375.0,1.0,3.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.0
2019,2,PHI,367.0,3.0,1.0,0.0,0.0,24.0,3.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6.0
2019,2,PIT,425.0,0.0,4.0,0.0,0.0,28.0,4.0,2.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.0
2019,2,SEA,261.0,1.0,1.0,0.0,0.0,26.0,3.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0
2019,2,SF,316.0,1.0,4.0,0.0,0.0,17.0,2.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0
2019,2,TB,352.0,0.0,3.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7.0
2019,2,TEN,288.0,1.0,3.0,0.0,0.0,19.0,3.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.0
2019,2,WAS,474.0,1.0,1.0,0.0,0.0,31.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-3.0
2019,3,ARI,413.0,0.0,2.0,0.0,0.0,38.0,5.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-2.0
2019,3,ATL,379.0,0.0,1.0,0.0,0.0,27.0,3.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0
2019,3,BAL,503.0,0.0,1.0,0.0,0.0,33.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-6.0
2019,3,BUF,306.0,2.0,2.0,0.0,0.0,17.0,2.0,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,11.0
2019,3,CAR,248.0,2.0,8.0,0.0,0.0,20.0,2.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14.0
2019,3,CHI,356.0,3.0,4.0,0.0,0.0,15.0,2.0,2.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,20.0
2019,3,CIN,418.0,1.0,1.0,0.0,0.0,21.0,2.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0
2019,3,CLE,344.0,2.0,2.0,0.0,0.0,20.0,2.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8.0
2019,3,DAL,283.0,0.0,3.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.0
2019,3,DEN,312.0,0.0,0.0,0.0,0.0,27.0,3.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
2019,3,DET,373.0,0.0,3.0,0.0,0.0,24.0,3.0,2.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12.0
2019,3,GB,310.0,1.0,6.0,0.0,0.0,16.0,2.0,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,13.0
2019,3,HOU,366.0,0.0,5.0,0.0,0.0,20.0,2.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6.0
2019,3,IND,397.0,1.0,0.0,0.0,0.0,24.0,3.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0
2019,3,JAX,340.0,0.0,9.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,14.0
2019,3,KC,452.0,0.0,3.0,0.0,0.0,28.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-3.0
2019,3,LA,270.0,1.0,3.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10.0
2019,3,LAC,376.0,0.0,2.0,0.0,0.0,27.0,4.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.0
2019,3,LV,385.0,0.0,0.0,0.0,0.0,34.0,4.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-2.0
2019,3,MIA,476.0,1.0,1.0,0.0,0.0,31.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-3.0
2019,3,MIN,302.0,1.0,4.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0
2019,3,NE,105.0,1.0,5.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13.0
2019,3,NO,514.0,0.0,0.0,0.0,0.0,27.0,4.0,1.0,2.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8.0
2019,3,NYG,499.0,1.0,4.0,0.0,0.0,31.0,3.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2.0
2019,3,NYJ,381.0,1.0,1.0,0.0,0.0,30.0,4.0,1.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,9.0
2019,3,PHI,287.0,0.0,0.0,0.0,0.0,27.0,3.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0
2019,3,PIT,436.0,2.0,1.0,0.0,0.0,24.0,3.0,3.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8.0
2019,3,SEA,265.0,0.0,0.0,0.0,0.0,21.0,3.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0
2019,3,SF,239.0,1.0,2.0,0.0,0.0,20.0,2.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.0
2019,3,TB,386.0,0.0,5.0,0.0,0.0,32.0,4.0,2.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7.0
2019,3,TEN,292.0,0.0,0.0,0.0,0.0,20.0,2.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0
2019,3,WAS,298.0,1.0,3.0,0.0,0.0,25.0,3.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.0
2019,4,ARI,340.0,0.0,4.0,0.0,0.0,21.0,2.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0
2019,4,ATL,365.0,0.0,0.0,0.0,0.0,24.0,3.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1.0
2019,4,BAL,530.0,1.0,1.0,0.0,0.0,40.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-6.0
2019,4,BUF,224.0,1.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0
2019,4,CAR,264.0,1.0,6.0,0.0,0.0,10.0,1.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.0
2019,4,CHI,222.0,0.0,6.0,0.0,0.0,6.0,1.0,2.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.0
2019,4,CIN,326.0,0.0,0.0,0.0,0.0,27.0,3.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0
2019,4,CLE,397.0,2.0,4.0,0.0,0.0,25.0,3.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9.0
2019,4,DAL,266.0,1.0,5.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.0
2019,4,DEN,455.0,0.0,5.0,0.0,0.0,26.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0
2019,4,DET,438.0,0.0,0.0,0.0,0.0,28.0,3.0,3.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.0
2019,4,GB,336.0,0.0,0.0,0.0,0.0,34.0,5.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.0
2019,4,HOU,297.0,0.0,3.0,0.0,0.0,16.0,1.0,3.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.0
2019,4,IND,377.0,0.0,1.0,0.0,0.0,25.0,3.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0
2019,4,JAX,371.0,1.0,0.0,0.0,0.0,24.0,3.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0
2019,4,KC,447.0,0.0,4.0,0.0,0.0,30.0,3.0,2.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,10.0
2019,4,LA,464.0,1.0,2.0,0.0,0.0,49.0,6.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
2019,4,LAC,233.0,1.0,5.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.0
2019,4,LV,346.0,1.0,0.0,0.0,0.0,24.0,3.0,1.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,10.0
2019,4,MIA,390.0,0.0,1.0,0.0,0.0,30.0,3.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1.0
2019,4,MIN,269.0,0.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
2019,4,NE,375.0,4.0,5.0,0.0,1.0,10.0,1.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,23.0
2019,4,NO,257.0,1.0,1.0,0.0,0.0,10.0,1.0,2.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.0
2019,4,NYG,176.0,4.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24.0
2019,4,PHI,491.0,1.0,1.0,0.0,0.0,27.0,3.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0
2019,4,PIT,175.0,1.0,8.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.0
2019,4,SEA,321.0,1.0,4.0,0.0,0.0,10.0,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,15.0
2019,4,TB,518.0,3.0,2.0,0.0,0.0,34.0,4.0,1.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,9.0
2019,4,TEN,422.0,0.0,5.0,0.0,0.0,10.0,1.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7.0
2019,4,WAS,389.0,2.0,0.0,0.0,0.0,18.0,2.0,2.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7.0
2019,5,ARI,370.0,0.0,1.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0
2019,5,ATL,592.0,0.0,0.0,0.0,0.0,47.0,6.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-10.0
2019,5,BAL,269.0,1.0,1.0,0.0,0.0,23.0,2.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.0
2019,5,BUF,252.0,0.0,5.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.0
2019,5,CAR,507.0,0.0,2.0,0.0,0.0,27.0,3.0,3.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8.0
2019,5,CHI,398.0,0.0,0.0,0.0,0.0,24.0,3.0,2.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.0
2019,5,CIN,514.0,0.0,1.0,0.0,0.0,26.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-5.0
2019,5,CLE,446.0,0.0,2.0,0.0,0.0,31.0,4.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0
2019,5,DAL,335.0,0.0,2.0,0.0,0.0,34.0,4.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
2019,5,DEN,246.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.0
2019,5,GB,563.0,3.0,3.0,0.0,0.0,24.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0
2019,5,HOU,375.0,1.0,2.0,0.0,0.0,32.0,4.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8.0
2019,5,IND,324.0,0.0,4.0,0.0,0.0,13.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9.0
2019,5,JAX,445.0,0.0,3.0,0.0,0.0,28.0,4.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.0
2019,5,KC,331.0,1.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0
2019,5,LA,429.0,0.0,1.0,0.0,0.0,30.0,4.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-1.0
2019,5,LAC,350.0,1.0,3.0,0.0,0.0,20.0,2.0,1.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12.0
2019,5,LV,236.0,2.0,4.0,0.0,0.0,21.0,3.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.0
2019,5,MIN,211.0,1.0,4.0,1.0,0.0,10.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13.0
2019,5,NE,223.0,1.0,6.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.0
2019,5,NO,252.0,0.0,6.0,0.0,0.0,24.0,3.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.0
2019,5,NYG,490.0,0.0,3.0,0.0,0.0,26.0,2.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0
2019,5,NYJ,265.0,0.0,1.0,0.0,0.0,19.0,2.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0
2019,5,PHI,128.0,2.0,10.0,0.0,0.0,6.0,1.0,1.0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35.0
2019,5,PIT,277.0,3.0,5.0,0.0,0.0,26.0,2.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13.0
2019,5,SEA,477.0,1.0,0.0,0.0,0.0,29.0,3.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-2.0
2019,5,SF,180.0,2.0,4.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.0
2019,5,TB,457.0,1.0,0.0,0.0,0.0,31.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-4.0
2019,5,TEN,313.0,1.0,4.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0
2019,5,WAS,442.0,1.0,4.0,0.0,0.0,33.0,4.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.0
2019,6,ARI,444.0,0.0,2.0,0.0,0.0,33.0,4.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-2.0
2019,6,ATL,442.0,0.0,0.0,0.0,0.0,34.0,4.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-4.0
