player_id,player_name,pass_touchdown,rush_touchdown,rec_touchdown,passing_yards,rushing_yards,receiving_yards,receptions,targets,interception,fumble_lost,two_point_pass_success,two_point_rush_success,two_point_rec_success,kick_return_touchdown,punt_return_touchdown,fg_made_0-39,fg_made_40-49,fg_made_50-59,fg_made_60+,fg_missed_0-39,fg_missed_40-49,fg_missed_50-59,fg_missed_60+,pat_made,pat_missed,fppr,hppr,position
00-0034399,W.Teller,0.0,0.0,0.0,0.0,0.0,-5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,OL
00-0034400,J.Wilkins,0.0,2.0,0.0,0.0,307.0,43.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.000000953674316,50.500000953674316,RB
00-0034406,D.Cain,0.0,0.0,0.0,0.0,0.0,124.0,9.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.40000057220459,16.90000057220459,WR
00-0034407,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,WR
00-0034411,R.Gage,0.0,0.0,1.0,0.0,12.0,446.0,49.0,74.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.80000233650208,80.30000233650208,WR
00-0034412,L.Falk,0.0,0.0,0.0,416.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.639999389648438,8.639999389648438,QB
00-0034414,B.Scott,0.0,5.0,0.0,0.0,270.0,227.0,27.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.70000076293945,91.20000076293945,RB
00-0034418,C.Wilson,0.0,0.0,0.0,0.0,0.0,46.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.599999904632568,7.099999904632568,WR
00-0034419,B.Berrios,0.0,0.0,0.0,0.0,0.0,115.0,6.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,12.5,WR
00-0034420,J.Thomas,0.0,0.0,0.0,0.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.800000011920929,1.300000011920929,TE
00-0034426,J.Wims,0.0,0.0,1.0,0.0,0.0,186.0,18.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.60000038146973,33.60000038146973,WR
00-0034432,B.Scarbrough,0.0,1.0,0.0,0.0,377.0,5.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.20000076293945,42.70000076293945,RB
00-0034433,N.Bawden,0.0,0.0,0.0,0.0,0.0,17.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.700000047683716,3.700000047683716,RB
00-0034437,L.Cooke,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6399999856948853,0.6399999856948853,P
00-0034439,R.Izzo,0.0,0.0,1.0,0.0,0.0,114.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.40000057220459,20.40000057220459,TE
00-0034440,J.Jackson,0.0,0.0,0.0,0.0,200.0,22.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.200000047683716,26.700000047683716,RB
00-0034449,G.Howell,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,RB
00-0034450,G.Joseph,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,11.0,K
00-0034457,Jo.Adams,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2000000476837158,1.2000000476837158,RB
00-0034487,T.Sherfield,0.0,0.0,0.0,0.0,0.0,80.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,WR
00-0034510,R.Foster,0.0,0.0,0.0,0.0,29.0,64.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.300000190734863,10.800000190734863,WR
00-0034521,A.Lazard,0.0,0.0,3.0,0.0,21.0,477.0,35.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.8000009059906,85.3000009059906,WR
00-0034577,K.Allen,17.0,2.0,0.0,3322.0,106.0,0.0,0.0,0.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.47999000549316,177.47999000549316,QB
00-0034578,R.Bonnafon,0.0,1.0,0.0,0.0,116.0,57.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.30000066757202,26.30000066757202,RB
00-0034593,C.Lacy,0.0,0.0,0.0,0.0,0.0,60.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.5,WR
00-0034597,R.Nall,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.800000011920929,RB
00-0034613,T.Hudson,0.0,0.0,0.0,0.0,0.0,26.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6000001430511475,3.6000001430511475,TE
00-0034631,V.Smith,0.0,1.0,0.0,0.0,52.0,225.0,17.0,31.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.700000286102295,40.200000286102295,WR
00-0034653,D.Burnett,0.0,0.0,0.0,0.0,0.0,53.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.300000190734863,6.800000190734863,WR
00-0034654,D.Dawkins,0.0,0.0,0.0,0.0,26.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6000001430511475,2.6000001430511475,RB
00-0034660,R.Gafford,0.0,0.0,1.0,0.0,0.0,66.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.599999904632568,13.599999904632568,WR
00-0034676,J.Washington,0.0,0.0,3.0,0.0,0.0,735.0,44.0,80.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.5,111.5,WR
00-0034679,M.Walton,0.0,0.0,0.0,0.0,201.0,89.0,15.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.000000953674316,34.500000953674316,RB
00-0034681,C.Edmonds,0.0,4.0,1.0,0.0,303.0,105.0,12.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.80000114440918,76.80000114440918,RB
00-0034686,A.Tate,0.0,0.0,1.0,0.0,0.0,575.0,40.0,80.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.5,81.5,WR
00-0034705,J.Franklin,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.100000023841858,1.100000023841858,DB
00-0034721,C.Bojorquez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P
00-0034735,C.McElroy,0.0,0.0,0.0,0.0,0.0,30.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.5,TE
00-0034747,M.Ateman,0.0,0.0,0.0,0.0,0.0,107.0,5.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.699999809265137,11.199999809265137,WR
00-0034750,R.Penny,0.0,3.0,1.0,0.0,370.0,83.0,8.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.30000019073486,71.30000019073486,RB
00-0034753,M.Andrews,0.0,0.0,10.0,0.0,0.0,852.0,64.0,98.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.20000457763672,175.20000457763672,TE
00-0034764,M.Gallup,0.0,0.0,6.0,0.0,0.0,1107.0,66.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.70000457763672,179.70000457763672,WR
00-0034765,T.Smith,0.0,0.0,5.0,0.0,0.0,234.0,18.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.39999961853027,62.39999961853027,WR
00-0034766,C.Herndon,0.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.699999988079071,1.199999988079071,TE
00-0034771,M.Rudolph,13.0,0.0,0.0,1765.0,42.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.79999876022339,108.79999876022339,QB
00-0034772,A.Callaway,0.0,0.0,0.0,0.0,0.0,89.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.90000057220459,12.90000057220459,WR
00-0034773,V.Vea,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.100000001490116,6.600000001490116,DL
00-0034775,C.Kirk,0.0,0.0,3.0,0.0,93.0,708.0,67.0,108.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.10000324249268,133.60000324249268,WR
00-0034777,D.Chark Jr.,0.0,0.0,8.0,0.0,20.0,1008.0,73.0,120.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.8000030517578,189.3000030517578,WR
00-0034788,J.Graham,0.0,0.0,1.0,0.0,0.0,149.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.90000057220459,25.40000057220459,TE
00-0034791,N.Chubb,0.0,8.0,0.0,0.0,1513.0,278.0,36.0,49.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.100004196167,239.100004196167,RB
00-0034794,J.Sanders,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,3.0,0.0,1.0,4.0,2.0,0.0,29.0,1.0,109.10000000149012,108.60000000149012,K
00-0034796,L.Jackson,36.0,7.0,0.0,3127.0,1206.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.67999267578125,415.67999267578125,QB
00-0034798,D.Smythe,0.0,0.0,0.0,0.0,0.0,65.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,10.0,TE
00-0034799,K.Ballage,0.0,3.0,0.0,0.0,135.0,63.0,14.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.80000019073486,44.80000019073486,RB
00-0034808,J.Kelly,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9000000357627869,0.9000000357627869,RB
00-0034816,R.Jones,0.0,6.0,0.0,0.0,724.0,309.0,31.0,40.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.30000114440918,150.80000114440918,RB
00-0034827,D.Moore,0.0,0.0,4.0,0.0,40.0,1175.0,87.0,136.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.5,187.0,WR
00-0034829,M.Gesicki,0.0,0.0,5.0,0.0,0.0,570.0,51.0,89.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,110.5,TE
00-0034830,H.Hurst,0.0,0.0,2.0,0.0,0.0,349.0,30.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.9000015258789,61.900001525878906,TE
00-0034837,C.Ridley,0.0,0.0,7.0,0.0,34.0,866.0,63.0,95.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.99999856948853,165.49999856948853,WR
00-0034838,R.Freeman,0.0,3.0,1.0,0.0,496.0,256.0,43.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.2000026702881,120.70000267028809,RB
00-0034844,S.Barkley,0.0,6.0,2.0,0.0,1003.0,438.0,52.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.10000228881836,218.10000228881836,RB
00-0034845,S.Michel,0.0,7.0,0.0,0.0,973.0,103.0,14.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.60000324249268,154.60000324249268,RB
00-0034854,K.Hodge,0.0,0.0,0.0,0.0,0.0,76.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.599999904632568,9.599999904632568,WR
00-0034855,B.Mayfield,23.0,3.0,0.0,3883.0,141.0,0.0,0.0,0.0,21.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.4199924468994,235.4199924468994,QB
00-0034857,J.Allen,20.0,9.0,1.0,3353.0,602.0,16.0,1.0,1.0,9.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.9199959039688,314.4199959039688,QB
00-0034860,D.Pettis,0.0,0.0,2.0,16.0,0.0,109.0,11.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.540000557899475,29.040000557899475,WR
00-0034867,M.Turner,0.0,0.0,1.0,0.0,0.0,245.0,15.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.5,38.0,WR
00-0034869,S.Darnold,19.0,2.0,0.0,3024.0,62.0,0.0,0.0,0.0,13.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.15999937057495,189.15999937057495,QB
00-0034922,I.Hyman,0.0,0.0,0.0,0.0,0.0,34.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.400000095367432,4.400000095367432,WR
00-0034928,S.Sims,0.0,1.0,4.0,0.0,85.0,310.0,34.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.5,92.5,WR
00-0034941,M.Wishnowsky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P
00-0034959,A.Beck,0.0,0.0,1.0,6.0,3.0,90.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.54000000655651,20.04000000655651,RB
00-0034960,J.Meyers,0.0,0.0,0.0,0.0,0.0,359.0,26.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.900001525878906,48.900001525878906,WR
00-0034970,I.Smith,0.0,0.0,2.0,0.0,0.0,311.0,36.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.10000038146973,61.10000038146973,TE
00-0034972,A.Mattison,0.0,1.0,0.0,0.0,482.0,92.0,11.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.40000057220459,66.90000057220459,RB
00-0034975,J.Hill,0.0,2.0,0.0,0.0,225.0,70.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,45.5,RB
00-0034981,F.Moreau,0.0,0.0,5.0,0.0,0.0,174.0,21.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.39999961853027,57.89999961853027,TE
