player_name,player_id,FPPRPOS,FPPRAVG,HPPRPOS,HPPRAVG,STRDPOS,STRDAVG,POSITION
Ty Johnson,00-0035537,RB61,215,RB62,203,RB65,211,RB
TY Hilton,00-0029608,WR75,216,WR74,202,WR73,220,WR
Austin Seibert,00-0035145,K23,217,,,,,K
Damien Williams,00-0030874,RB62,218,RB64,206,RB61,213,RB
Sam Darnold,00-0034869,QB29,219,QB28,228,QB30,275,QB
Darrel Williams,00-0034301,RB57,220,RB57,210,RB59,199,RB
Rashod Bateman,00-0036550,WR76,221,WR73,200,WR71,207,WR
Anthony Firkser,00-0033455,TE23,222,TE25,236,TE21,209,TE
Tre'Quan Smith,00-0034765,WR77,223,WR76,198,WR78,249,WR
Eric Ebron,00-0031387,TE24,224,TE26,240,TE29,264,TE
Malcolm Brown,00-0031806,RB63,225,RB65,229,RB63,229,RB
Elijah Mitchell,00-0036567,RB81,226,RB74,226,RB77,208,RB
Blake Jarwin,00-0033658,TE25,227,TE22,215,TE23,242,TE
Mark Ingram,00-0027966,RB58,228,RB56,201,RB52,185,RB
Seattle Seahawks,SEA,DST16,229,DST16,205,DST15,228,DST
Marlon Mack,00-0033951,RB64,230,RB55,193,RB57,190,RB
Parris Campbell,00-0035639,WR72,231,WR78,233,WR81,258,WR
Todd Gurley,00-0032241,RB70,232,RB77,244,RB70,241,RB
Chicago Bears,CHI,DST17,233,DST15,255,DST19,254,DST
Arizona Cardinals,ARI,DST20,234,DST22,237,DST17,238,DST
Robbie Gould,00-0023252,K15,235,K10,221,K10,222,K
Allen Lazard,00-0034521,WR78,236,WR79,245,WR74,225,WR
Jamison Crowder,00-0031941,WR74,237,WR75,207,WR72,215,WR
Sam Ficken,00-0033138,K27,238,K19,208,K19,273,K
Graham Gano,00-0026858,K16,239,K31,359,K23,348,K
Marquez Valdes-Scantling,00-0034272,WR79,240,WR69,214,WR69,230,WR
Tennessee Titans,TEN,DST18,241,DST14,183,DST18,174,DST
Carson Wentz,00-0032950,QB30,242,QB32,281,QB28,267,QB
Le'Veon Bell,00-0030496,RB66,243,RB76,242,,,RB
Minnesota Vikings,MIN,DST19,244,DST18,263,DST14,247,DST
Cam Newton,00-0027939,QB31,245,QB30,211,QB36,305,QB
Justin Jackson,00-0034440,RB77,246,RB69,249,RB73,250,RB
Jerick McKinnon,00-0031376,RB67,247,RB80,300,RB83,301,RB
Anthony McFarland,00-0036336,RB82,248,RB73,218,RB71,176,RB
Sammy Watkins,00-0031325,WR80,249,WR84,272,WR86,286,WR
Jared Goff,00-0033106,QB32,250,QB35,293,QB40,326,QB
Andy Dalton,00-0027973,QB35,251,QB34,277,,,QB
Darrynton Evans,00-0036297,RB72,252,RB66,248,RB64,189,RB
Boston Scott,00-0034414,RB68,253,RB70,252,RB75,256,RB
Chris Boswell,00-0031136,K18,254,K20,286,K22,344,K
Jake Funk,00-0036860,RB85,255,RB87,280,,,RB
Nico Collins,00-0036554,WR83,256,WR83,222,WR82,210,WR
Las Vegas Raiders,LV,DST27,257,,,,,DST
Kadarius Toney,00-0036913,WR81,258,WR80,253,WR77,237,WR
Royce Freeman,00-0034838,RB87,259,RB92,303,RB96,323,RB
Tim Tebow,Tim Tebow,TE28,260,TE33,274,TE32,259,TE
Benny Snell,00-0035217,RB73,261,RB75,235,RB78,218,RB
Los Angeles Chargers,LAC,DST21,262,DST24,287,DST20,268,DST
Dallas Cowboys,DAL,DST23,263,DST20,234,DST24,324,DST
Carolina Panthers,CAR,DST22,264,DST21,266,DST21,279,DST
Joshua Palmer,00-0036988,WR84,265,WR82,262,WR79,251,WR
Hayden Hurst,00-0034830,TE29,266,TE30,241,TE33,260,TE
Taysom Hill,00-0033357,TE30,267,TE29,217,TE27,198,TE
Detrez Newsome,00-0034565,RB88,268,RB84,269,RB84,265,RB
Cordarrelle Patterson,00-0030578,RB74,269,RB71,259,RB72,248,RB
Evan McPherson,00-0036854,K19,270,K18,256,K17,263,K
Teddy Bridgewater,00-0031237,QB33,271,QB31,225,QB41,328,QB
Stephen Gostkowski,00-0024333,K29,272,,,,,K
Cairo Santos,00-0031203,K21,273,K32,368,K24,350,K
Carlos Hyde,00-0031045,RB71,274,RB72,265,RB69,240,RB
Paul McRoberts,Paul McRoberts,WR91,275,WR87,271,WR88,270,WR
Salvon Ahmed,00-0036020,RB75,276,RB68,246,RB68,239,RB
Jonathan Brown,Jonathan Brown,K30,277,K24,273,K18,272,K
JJ Taylor,00-0036096,RB76,278,RB78,247,RB67,223,RB
Wayne Gallman,00-0033950,RB78,279,RB94,309,RB66,219,RB
Jeff Wilson,00-0034115,RB79,280,RB85,276,RB95,317,RB
Nick Tiano,Nick Tiano,QB36,281,QB33,275,QB32,277,QB
Javian Hawkins,00-0036827,RB80,282,RB79,254,RB79,221,RB
OJ Howard,00-0033879,TE27,283,TE31,250,TE26,184,TE
La'Mical Perine,00-0036269,RB90,284,RB91,298,RB87,285,RB
Kent Taylor,Kent Taylor,TE39,285,TE34,278,TE36,278,TE
Stevan Ridley,00-0028011,RB91,286,RB86,279,RB86,282,RB
Breshad Perriman,00-0032054,WR94,287,WR91,297,WR89,284,WR
Austin MacGinnis,00-0035759,K33,288,K30,342,K21,318,K
Juwan Johnson,00-0036040,TE35,289,TE32,264,TE31,253,TE
Juwan Green,00-0035782,WR96,290,WR88,282,WR91,288,WR
Amari Rodgers,00-0036991,WR82,291,WR85,337,WR119,371,WR
Jimmy Graham,00-0027696,TE31,292,TE35,288,TE35,266,TE
Hunter Renfrow,00-0034983,WR85,293,WR104,338,WR106,331,WR
Denzel Mims,00-0036255,WR88,294,WR97,319,WR98,308,WR
Taywan Taylor,00-0033911,WR98,295,WR89,283,WR92,290,WR
Jimmy Garoppolo,00-0031345,QB34,296,QB43,346,QB42,333,QB
Tyler Davis,00-0034507,WR99,297,WR90,284,WR94,293,WR
Tyler Kroft,00-0032214,TE37,298,TE37,291,,,TE
Josh Hammond,00-0035826,WR100,299,,,,,WR
Brian Hill,00-0033567,RB93,300,RB81,260,RB80,224,RB
Austin Traylor,00-0033043,TE42,301,TE36,289,TE41,300,TE
Byron Pringle,00-0034297,WR89,302,WR94,311,WR85,257,WR
Jarvion Franklin,00-0034205,RB94,303,RB89,290,RB91,302,RB
Larry Fitzgerald,00-0022921,WR101,304,,,,,WR
Dalton Schultz,00-0034383,TE34,305,TE43,341,TE42,312,TE
Manasseh Bailey,00-0035996,WR102,306,,,,,WR
Quinton Flowers,00-0034531,QB37,307,QB39,307,,,QB
Alex Collins,00-0032426,RB95,308,,,,,RB
Joshua Kelley,00-0036370,RB83,309,RB93,308,RB81,234,RB
Dan Arnold,00-0034011,TE38,310,TE38,305,TE38,292,TE
Larry Rountree,00-0036650,RB84,311,RB102,347,RB98,332,RB
Darrin Hall,00-0035043,RB96,312,RB90,295,RB92,311,RB
Mekhi Sargent,00-0036698,RB97,313,,,,,RB
Donovan Peoples-Jones,00-0036233,WR86,314,WR81,257,WR83,212,WR
Cam Akers,00-0036414,RB69,315,RB63,268,RB113,417,RB
Josh Adams,00-0034457,RB98,316,,,,,RB
Pooka Williams,00-0036734,RB99,317,RB96,320,RB90,299,RB
New York Giants,NYG,DST24,318,DST23,292,DST26,345,DST
Phillip Andersen,Phillip Andersen,K34,319,K25,296,K20,314,K
Qadree Ollison,00-0035273,RB101,320,RB95,317,RB88,289,RB
Josh Lambo,00-0032087,K20,321,K36,382,K29,368,K
John Brown,00-0031051,WR87,322,WR115,364,WR87,320,WR
Dawson Knox,00-0035689,TE36,323,TE27,238,TE34,262,TE
Jamal Robinson,Jamal Robinson,WR104,324,,,,,WR
Mike White,00-0034401,QB38,325,,,,,QB
Jeremy Kerley,00-0028091,WR105,326,WR92,299,WR102,319,WR
Dalton Crossan,00-0033257,RB102,327,,,,,RB
JaMycal Hasty,00-0035806,RB103,328,,,,,RB
Jaret Patterson,00-0036755,RB89,329,RB82,261,RB76,203,RB
Keke Coutee,00-0034366,WR106,330,WR101,330,WR104,325,WR
Ralph Webb,00-0034596,RB104,331,,,,,RB
Mike Boone,00-0034208,RB105,332,RB101,344,RB101,338,RB
Demarcus Robinson,00-0032775,WR92,333,WR100,329,,,WR
Taylor Russolino,00-0036459,K35,334,K26,304,,,K
Anthony Miller,00-0034353,WR93,335,WR110,356,WR113,353,WR
Brandon Wilds,00-0032593,RB106,336,,,,,RB
DeSean Jackson,00-0026189,WR90,337,WR99,327,WR103,322,WR
Michael Badgley,00-0034084,K25,338,K23,335,K30,369,K
Daniel Crawford,Daniel Crawford,TE44,339,TE39,306,,,TE
Ka'imi Fairbairn,00-0032726,K26,340,K33,373,K28,364,K
Samaje Perine,00-0033526,RB92,341,RB104,349,RB99,334,RB
Chase McLaughlin,00-0035358,K24,342,K22,343,K32,378,K
Jake Elliott,00-0033787,K28,343,K35,381,K27,363,K
Dustin Hopkins,00-0030098,K22,344,K21,315,K33,380,K
Darius Slayton,00-0035535,WR103,345,WR86,270,WR84,246,WR
KJ Hamler,00-0036412,WR95,346,WR113,361,WR115,358,WR
Philadelphia Eagles,PHI,DST25,347,DST25,331,DST25,342,DST
Tyrod Taylor,00-0028118,QB39,348,QB41,323,QB35,295,QB
Cincinnati Bengals,CIN,DST30,349,DST31,468,DST31,408,DST
Jacksonville Jaguars,JAX,DST26,350,DST27,374,DST28,366,DST
Mo Alie-Cox,00-0033217,TE47,351,TE42,340,TE43,327,TE
Quez Watkins,00-0036271,WR107,352,WR103,334,,,WR
Trace McSorley,00-0035146,QB40,353,,,,,QB
Chris Herndon,00-0034766,TE43,354,TE41,336,TE30,244,TE
Van Jefferson,00-0036415,WR97,355,WR120,379,WR124,384,WR
Nick Folk,00-0025565,K31,356,K17,267,K26,360,K
Drew Lock,00-0035704,QB41,357,QB42,332,QB33,281,QB
Scotty Miller,00-0035298,WR110,358,WR102,333,WR96,303,WR
Chris Evans,00-0036857,RB107,359,RB106,355,,,RB
Jalen Richard,00-0033025,RB109,360,RB103,348,RB97,330,RB
Eno Benjamin,00-0036383,RB110,361,RB100,339,RB93,315,RB
Joey Slye,00-0035192,K32,362,K37,396,K31,372,K
Travis Fulgham,00-0035592,WR113,363,WR107,351,WR107,335,WR
Josh Reynolds,00-0033943,WR108,364,WR114,362,WR110,346,WR
Dyami Brown,00-0036626,WR109,365,WR118,372,WR120,376,WR
Olamide Zaccheaus,00-0035208,WR114,366,WR106,350,WR105,329,WR
CJ Uzomah,00-0032134,TE46,367,TE44,370,TE44,359,TE
Quintez Cephus,00-0036277,WR115,368,WR109,354,WR109,340,WR
Adam Humphries,00-0032009,WR116,369,WR108,352,,,WR
Dee Eskridge,00-0036620,WR117,370,WR105,345,WR100,309,WR
Donald Parham,00-0035329,TE40,371,TE46,397,TE47,379,TE
Ke'Shawn Vaughn,00-0036450,RB111,372,RB105,353,RB100,336,RB
Rashard Higgins,00-0032977,WR112,373,WR117,371,WR114,354,WR
Atlanta Falcons,ATL,DST29,374,DST29,383,DST29,370,DST
Cody Parkey,00-0030850,K37,375,K34,377,K25,351,K
New York Jets,NYJ,DST32,376,DST28,375,DST27,357,DST
Tim Patrick,00-0033375,WR118,377,WR111,357,WR111,347,WR
Kalen Ballage,00-0034799,RB112,378,RB107,358,RB104,349,RB
Chris Conley,00-0032128,WR119,379,WR122,385,WR131,394,WR
Kendrick Bourne,00-0033307,WR111,380,WR124,389,WR122,381,WR
Detroit Lions,DET,DST28,381,DST30,400,DST30,385,DST
De'Angelo Henderson,De'Angelo Henderson,RB113,382,RB108,363,,,RB
David Njoku,00-0033885,TE41,383,TE47,407,TE46,374,TE
Deonte Harty,Deonte Harty,WR120,384,WR116,366,WR112,352,WR
Houston Texans,HOU,DST31,385,DST26,365,DST23,269,DST
Randy Bullock,00-0029421,K36,386,K39,406,K35,391,K
David Moore,00-0033589,WR121,387,WR112,360,WR108,339,WR
Kerryon Johnson,00-0034349,RB114,388,RB109,367,RB102,341,RB
D'Onta Foreman,00-0033925,RB115,389,RB110,369,RB103,343,RB
Ito Smith,00-0034378,RB116,390,RB112,380,RB108,375,RB
Tyler Conklin,00-0034270,TE45,391,TE51,432,,,TE
Zach Pascal,00-0033251,WR122,392,WR119,378,WR116,361,WR
Ameer Abdullah,00-0032104,RB117,393,RB111,376,RB106,356,RB
Jack Doyle,00-0030181,TE48,394,TE49,422,,,TE
Xavier Jones,00-0036078,RB86,395,RB83,391,RB82,337,RB
Devin Funchess,00-0032055,WR123,396,WR121,384,WR118,367,WR
Adrian Peterson,00-0025394,RB108,397,RB122,445,,,RB
Keelan Cole,00-0033681,WR124,398,WR125,392,WR125,386,WR
Marquise Goodwin,00-0030068,WR125,399,WR123,386,WR117,362,WR
Jonathan Williams,00-0032975,RB118,400,RB113,387,RB107,365,RB
