player_id,player_name,pass_touchdown,rush_touchdown,rec_touchdown,passing_yards,rushing_yards,receiving_yards,receptions,targets,interception,fumble_lost,two_point_pass_success,two_point_rush_success,two_point_rec_success,kick_return_touchdown,punt_return_touchdown,fg_made_0-39,fg_made_40-49,fg_made_50-59,fg_made_60+,fg_missed_0-39,fg_missed_40-49,fg_missed_50-59,fg_missed_60+,pat_made,pat_missed,fppr,hppr,position
00-0030288,R.Burkhead,0.0,0.0,1.0,0.0,80.0,204.0,37.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.39999961853027,52.89999961853027,RB
00-0030332,B.Maher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,6.0,8.0,1.0,0.0,1.0,2.0,0.0,50.0,3.0,159.0,159.0,K
00-0030431,R.Woods,0.0,0.0,2.0,0.0,0.0,527.0,53.0,91.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.70000076293945,89.20000076293945,WR
00-0030456,G.Bernard,0.0,0.0,0.0,0.0,28.0,-1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.699999950826168,3.699999950826168,RB
00-0030506,T.Kelce,0.0,0.0,12.0,0.0,5.0,1338.0,110.0,153.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.3000030517578,261.3000030517578,TE
00-0030513,L.Murray,0.0,6.0,0.0,0.0,760.0,132.0,27.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.19999980926514,140.69999980926514,RB
00-0030564,D.Hopkins,0.0,0.0,3.0,0.0,0.0,717.0,64.0,98.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.70000457763672,119.70000457763672,WR
00-0030565,G.Smith,30.0,1.0,0.0,4282.0,366.0,0.0,0.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.88000106811523,303.88000106811523,QB
00-0030578,C.Patterson,0.0,8.0,0.0,0.0,695.0,122.0,21.0,31.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.69999980926514,144.19999980926514,WR
00-0030874,D.Williams,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.20000000298023224,RB
00-0030968,K.Smith,0.0,0.0,0.0,0.0,2.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000000014901161,1.5000000149011612,RB
00-0031051,J.Brown,0.0,0.0,1.0,0.0,0.0,42.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.200000286102295,10.700000286102295,WR
00-0031136,C.Boswell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,7.0,0.0,1.0,5.0,2.0,0.0,18.0,0.0,89.0,89.0,K
00-0031203,C.Santos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,4.0,0.0,0.0,1.0,1.0,0.0,27.0,5.0,102.0,102.0,K
00-0031236,B.Cooks,0.0,0.0,3.0,0.0,7.0,699.0,57.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.60000151395798,117.10000151395798,WR
00-0031237,T.Bridgewater,4.0,0.0,0.0,683.0,27.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.019999742507935,38.019999742507935,QB
00-0031260,L.Thomas,0.0,0.0,1.0,0.0,0.0,323.0,39.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.29999923706055,57.79999923706055,TE
00-0031273,C.Brate,0.0,0.0,0.0,0.0,0.0,174.0,20.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.39999961853027,27.399999618530273,TE
00-0031280,D.Carr,24.0,0.0,0.0,3522.0,102.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.07998943328857,219.07998943328857,QB
00-0031325,S.Watkins,0.0,0.0,0.0,0.0,0.0,325.0,16.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.5,38.5,WR
00-0031345,J.Garoppolo,16.0,2.0,0.0,2437.0,33.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.77999567985535,164.77999567985535,QB
00-0031376,J.McKinnon,0.0,1.0,9.0,0.0,291.0,512.0,56.0,72.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.30000114440918,168.30000114440918,RB
00-0031381,D.Adams,0.0,0.0,14.0,0.0,-1.0,1516.0,100.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.5000061020255,285.5000061020255,WR
00-0031382,J.Landry,0.0,0.0,1.0,0.0,0.0,272.0,25.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.20000076293945,47.70000076293945,WR
00-0031384,R.Rodgers,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4000000059604645,0.9000000059604645,TE
00-0031408,M.Evans,0.0,0.0,6.0,0.0,0.0,1124.0,77.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.4000015258789,186.9000015258789,WR
00-0031428,Al.Robinson,0.0,0.0,3.0,0.0,0.0,339.0,33.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.9000015258789,68.4000015258789,WR
00-0031484,C.Manhertz,0.0,0.0,0.0,0.0,0.0,42.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.200000286102295,7.200000286102295,TE
00-0031492,J.Myers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,4.0,6.0,0.0,1.0,2.0,0.0,0.0,41.0,1.0,156.0,156.0,K
00-0031503,J.Winston,4.0,0.0,0.0,858.0,16.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.91999971866608,43.91999971866608,QB
00-0031544,A.Cooper,0.0,0.0,9.0,0.0,0.0,1160.0,78.0,133.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0,207.0,WR
00-0031545,K.White,0.0,0.0,0.0,0.0,0.0,74.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.400000095367432,8.400000095367432,WR
00-0031547,D.Parker,0.0,0.0,3.0,0.0,0.0,539.0,31.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.9000015258789,87.4000015258789,WR
00-0031549,N.Agholor,0.0,0.0,2.0,0.0,0.0,362.0,31.0,53.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.20000076293945,59.70000076293945,WR
00-0031558,M.Williams,0.0,0.0,0.0,0.0,0.0,18.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.800000071525574,3.3000000715255737,TE
00-0031585,M.Pruitt,0.0,0.0,4.0,0.0,0.0,150.0,16.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,47.0,TE
00-0031588,S.Diggs,0.0,0.0,11.0,0.0,-3.0,1429.0,108.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.6000091433525,262.6000091433525,WR
00-0031595,M.Burton,0.0,0.0,0.0,0.0,7.0,11.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.800000011920929,2.800000011920929,RB
00-0031610,D.Waller,0.0,0.0,3.0,0.0,0.0,388.0,28.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.79999923706055,70.79999923706055,TE
00-0031687,R.Mostert,0.0,3.0,2.0,0.0,891.0,202.0,31.0,42.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.29999923706055,152.79999923706055,RB
00-0031690,E.Tomlinson,0.0,0.0,2.0,0.0,0.0,79.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.90000009536743,24.40000009536743,TE
00-0031763,D.Carter,0.0,0.0,3.0,0.0,-15.0,538.0,46.0,65.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.29999923706055,89.29999923706055,WR
00-0031787,J.Kumerow,0.0,0.0,0.0,0.0,0.0,64.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.400000095367432,8.400000095367432,WR
00-0031800,T.Heinicke,12.0,1.0,0.0,1859.0,96.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.96000099182129,115.96000099182129,QB
00-0031806,M.Brown,0.0,1.0,0.0,0.0,81.0,37.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.800000429153442,20.300000429153442,RB
00-0031868,D.Byrd,0.0,0.0,2.0,0.0,0.0,268.0,13.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.80000114440918,45.30000114440918,WR
00-0031941,J.Crowder,0.0,0.0,0.0,0.0,0.0,60.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,WR
00-0032054,B.Perriman,0.0,0.0,1.0,0.0,-7.0,110.0,9.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.30000001192093,18.80000001192093,WR
00-0032058,T.Coleman,0.0,1.0,1.0,0.0,26.0,44.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.00000023841858,20.50000023841858,RB
00-0032062,B.Bell,0.0,0.0,1.0,0.0,0.0,20.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,TE
00-0032063,M.Davis,0.0,0.0,0.0,0.0,18.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.200000077486038,3.200000077486038,RB
00-0032087,J.Lambo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,3.0,K
