player_id,player_name,pass_touchdown,rush_touchdown,rec_touchdown,passing_yards,rushing_yards,receiving_yards,receptions,targets,interception,fumble_lost,two_point_pass_success,two_point_rush_success,two_point_rec_success,kick_return_touchdown,punt_return_touchdown,fg_made_0-39,fg_made_40-49,fg_made_50-59,fg_made_60+,fg_missed_0-39,fg_missed_40-49,fg_missed_50-59,fg_missed_60+,pat_made,pat_missed,fppr,hppr
00-0025415,J.Staley,0.0,0.0,0.0,0.0,0.0,-5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
00-0025418,G.Olsen,0.0,0.0,4.0,0.0,0.0,291.0,27.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.10000038146973,80.10000038146973
00-0025580,M.Crosby,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,11.0,5.0,0.0,1.0,4.0,2.0,0.0,34.0,2.0,138.0,138.0
00-0025944,S.Hauschka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,4.0,0.0,0.0,2.0,3.0,0.0,25.0,1.0,101.0,101.0
00-0026035,D.Amendola,1.0,0.0,1.0,28.0,-2.0,575.0,59.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.42000000178814,127.42000000178814
00-0026143,M.Ryan,35.0,3.0,1.0,4924.0,125.0,5.0,1.0,1.0,7.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.9599914550781,354.9599914550781
00-0026153,J.Stewart,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7000000476837158,1.7000000476837158
00-0026158,J.Flacco,12.0,0.0,0.0,2465.0,45.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0999984741211,137.0999984741211
00-0026176,J.Nelson,0.0,0.0,3.0,0.0,-2.0,739.0,63.0,89.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.70000152289867,156.70000152289867
00-0026189,D.Jackson,0.0,1.0,4.0,0.0,29.0,774.0,41.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.30000162124634,151.30000162124634
00-0026197,C.Henne,0.0,0.0,0.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4599999785423279,1.4599999785423279
00-0026213,J.Charles,0.0,0.0,0.0,0.0,7.0,7.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.399999976158142,3.399999976158142
00-0026300,J.Johnson,3.0,1.0,0.0,590.0,120.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.60000038146973,49.60000038146973
00-0026345,P.Garcon,0.0,0.0,1.0,0.0,0.0,286.0,24.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.60000038146973,58.60000038146973
00-0026498,M.Stafford,21.0,0.0,0.0,3777.0,71.0,0.0,0.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.18000173568726,212.18000173568726
00-0026544,C.Daniel,3.0,0.0,0.0,515.0,3.0,8.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.700000405311584,30.700000405311584
00-0026625,B.Hoyer,0.0,0.0,0.0,7.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5200000107288361,-0.5200000107288361
00-0026858,G.Gano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,30.0,3.0,81.0,81.0
00-0026898,M.Sanchez,0.0,0.0,0.0,138.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3199999928474426,0.3199999928474426
00-0026901,M.Wallace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0026968,R.Succop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,5.0,3.0,0.0,1.0,2.0,1.0,0.0,28.0,3.0,113.0,113.0
00-0026983,D.Heyward-Bey,0.0,0.0,0.0,0.0,-7.0,9.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2000000476837158,1.2000000476837158
00-0026986,M.Crabtree,0.0,0.0,5.0,0.0,0.0,645.0,56.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.5,150.5
00-0026997,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0
00-0027029,L.McCoy,0.0,3.0,0.0,0.0,514.0,238.0,34.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.20000267028809,127.20000267028809
00-0027061,J.Cook,0.0,0.0,6.0,0.0,0.0,896.0,68.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.5999984741211,193.5999984741211
00-0027139,J.Phillips,0.0,0.0,0.0,0.0,0.0,38.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.799999952316284,6.799999952316284
00-0027150,J.Edelman,0.0,0.0,6.0,43.0,107.0,850.0,74.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.41999971866608,207.41999971866608
00-0027215,L.Paulsen,0.0,0.0,1.0,0.0,0.0,91.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.100000381469727,24.100000381469727
00-0027325,L.Blount,0.0,5.0,0.0,0.0,418.0,67.0,10.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.49999952316284,86.49999952316284
00-0027440,S.Shields,0.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.200000047683716,2.200000047683716
00-0027531,C.Ivory,0.0,1.0,0.0,0.0,385.0,175.0,12.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0
00-0027656,R.Gronkowski,0.0,0.0,3.0,0.0,0.0,682.0,47.0,72.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.20000457763672,131.20000457763672
00-0027675,E.Dickson,0.0,0.0,3.0,0.0,9.0,185.0,16.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.40000003576279,53.40000003576279
00-0027681,B.LaFell,0.0,0.0,2.0,0.0,0.0,135.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,37.5
00-0027685,E.Sanders,1.0,1.0,4.0,28.0,53.0,866.0,71.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.01999866962433,198.01999866962433
00-0027688,C.McCoy,3.0,0.0,0.0,372.0,63.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.18000030517578,27.18000030517578
00-0027691,A.Roberts,0.0,0.0,1.0,0.0,20.0,79.0,10.0,18.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.90000009536743,35.90000009536743
00-0027696,J.Graham,0.0,0.0,2.0,0.0,0.0,636.0,55.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.60000228881836,130.60000228881836
00-0027793,A.Brown,0.0,0.0,15.0,0.0,0.0,1297.0,104.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.6999969482422,323.6999969482422
00-0027796,J.Webb,0.0,0.0,0.0,0.0,0.0,13.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3000000715255737,3.3000000715255737
00-0027854,S.Bradford,2.0,0.0,0.0,400.0,7.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.699999988079071,12.699999988079071
00-0027873,J.Gresham,0.0,0.0,0.0,0.0,0.0,94.0,9.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.40000057220459,16.40000057220459
00-0027874,De.Thomas,0.0,0.0,5.0,0.0,0.0,677.0,59.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.70000457763672,156.70000457763672
00-0027891,G.Tate,0.0,0.0,5.0,0.0,34.0,835.0,79.0,122.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.90000009536743,197.90000009536743
00-0027925,J.Develin,0.0,4.0,0.0,0.0,8.0,61.0,12.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8999999165535,42.8999999165535
00-0027939,C.Newton,24.0,4.0,0.0,3395.0,488.0,0.0,0.0,0.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.60000228881836,282.60000228881836
00-0027942,A.Green,0.0,0.0,6.0,0.0,0.0,694.0,46.0,78.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.4000015258789,149.4000015258789
00-0027944,J.Jones,0.0,0.0,8.0,0.0,12.0,1677.0,113.0,170.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.8999969959259,325.8999969959259
00-0027948,B.Gabbert,4.0,0.0,0.0,626.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.03999900817871,33.03999900817871
00-0027966,M.Ingram,0.0,6.0,1.0,0.0,645.0,170.0,21.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.5,142.5
00-0027973,A.Dalton,21.0,0.0,0.0,2566.0,99.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.53999996185303,174.53999996185303
00-0027981,K.Rudolph,0.0,0.0,4.0,0.0,0.0,634.0,64.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.4000015258789,151.4000015258789
00-0027985,L.Kendricks,0.0,0.0,1.0,0.0,0.0,170.0,19.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0
00-0027996,T.Smith,0.0,0.0,2.0,0.0,0.0,190.0,17.0,32.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0
00-0028002,R.Cobb,0.0,0.0,2.0,0.0,0.0,383.0,38.0,61.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.29999923706055,86.29999923706055
00-0028011,S.Ridley,0.0,1.0,0.0,0.0,80.0,18.0,3.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.800000071525574,14.800000071525574
00-0028042,L.Stocker,0.0,0.0,2.0,0.0,0.0,165.0,15.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.5,43.5
00-0028063,T.Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0028064,B.Powell,0.0,0.0,1.0,0.0,343.0,110.0,11.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.29999923706055,60.29999923706055
00-0028074,A.Sherman,0.0,0.0,1.0,0.0,2.0,96.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80000038444996,23.80000038444996
00-0028083,J.Rodgers,0.0,1.0,0.0,0.0,106.0,304.0,38.0,45.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0
00-0028087,D.Lewis,0.0,1.0,1.0,0.0,517.0,400.0,59.0,67.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.70000076293945,160.70000076293945
00-0028091,J.Kerley,0.0,0.0,0.0,0.0,0.0,7.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.699999988079071,2.699999988079071
00-0028093,N.Paul,0.0,0.0,0.0,0.0,-3.0,98.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.500000178813934,19.500000178813934
00-0028097,L.Smith,0.0,0.0,3.0,0.0,0.0,73.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.30000019073486,35.30000019073486
00-0028101,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0
00-0028112,C.Clay,0.0,0.0,0.0,0.0,0.0,184.0,21.0,36.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.39999961853027,37.39999961853027
00-0028114,D.Harris,0.0,0.0,0.0,0.0,12.0,40.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.200000047683716,17.200000047683716
00-0028116,A.Robinson,0.0,0.0,5.0,0.0,0.0,231.0,17.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.10000038146973,70.10000038146973
00-0028118,T.Taylor,2.0,1.0,0.0,473.0,125.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.420000076293945,41.420000076293945
